"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1211,60,"RL",70,11218,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1992,1992,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,1055,1055,"GasA","Ex","Y","SBrkr",1055,790,0,1845,0,0,2,1,3,1,"Gd",8,"Typ",1,"Po","2Types","1992","Fin",2,462,"Po","Po","Y",635,104,0,0,0,0,"0","0","Othr",400,5,2010,"WD","Normal",189000
1212,50,"RL",152,12134,"Pave","0","IR1","Bnk","AllPub","Inside","Mod","Gilbert","Norm","Norm","1Fam","1.5Fin",8,7,1988,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","Wood","Fa","Po","0","BLQ",427,"Rec",0,132,559,"GasA","Gd","Y","SBrkr",1080,672,0,1752,0,0,2,0,4,1,"TA",8,"Typ",0,"0","Attchd","1988","Fin",2,492,"Po","Po","Y",325,12,0,0,0,0,"0","0","0",0,6,2010,"WD","Normal",164000
1213,30,"RL",50,9340,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1941,1950,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","Po","Mn","LwQ",344,"Rec",0,328,672,"GasA","TA","Y","SBrkr",672,0,0,672,1,0,1,0,2,1,"TA",4,"Typ",0,"0","2Types","1941","RFn",1,234,"Po","Po","N",0,113,0,0,0,0,"0","0","0",0,8,2009,"WD","Normal",113000
1214,80,"RL",70.0499583680267,10246,"Pave","0","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",4,9,1965,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","Gd","Fa","0","BLQ",648,"Rec",0,0,648,"GasA","Ex","Y","SBrkr",960,0,0,960,1,1,0,0,0,1,"TA",3,"Typ",0,"0","2Types","1965","RFn",1,364,"Po","Po","Y",88,0,0,0,0,0,"0","0","0",0,5,2006,"WD","Normal",145000
1215,85,"RL",69,10205,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",5,5,1962,1962,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","Po","0","ALQ",784,"Rec",0,141,925,"GasA","TA","Y","SBrkr",999,0,0,999,1,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1962","RFn",1,300,"Po","Po","Y",150,72,0,0,0,0,"0","0","0",0,5,2006,"WD","Normal",134500
1216,20,"RL",99,7094,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","Po","Mn","LwQ",180,"GLQ",374,340,894,"GasA","TA","Y","SBrkr",894,0,0,894,0,0,1,0,3,1,"TA",5,"Typ",0,"0","CarPort","1966","Fin",1,384,"Po","Po","Y",0,0,0,0,0,0,"0","GdWo","0",0,5,2007,"WD","Normal",125000
1217,90,"RM",68,8930,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,5,1978,1978,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","Slab","0","0","0","0",0,"0",0,0,0,"GasA","TA","Y","SBrkr",1318,584,0,1902,0,0,2,0,4,2,"TA",8,"Typ",0,"0","2Types","1978","RFn",2,539,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,4,2010,"WD","Normal",112000
1218,20,"FV",72,8640,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2009,2009,"Gable","CompShg","CemntBd","CmentBd","Stone",72,"Gd","TA","PConc","Fa","Po","Gd","BLQ",936,"Rec",0,364,1300,"GasA","Ex","Y","SBrkr",1314,0,0,1314,1,0,2,0,3,1,"Gd",6,"Typ",0,"0","2Types","2009","Fin",2,552,"Po","Po","Y",135,112,0,0,0,0,"0","0","0",0,9,2009,"New","Partial",229456
1219,50,"RM",52,6240,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",4,5,1947,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","Slab","0","0","0","0",0,"0",0,0,0,"GasA","Gd","N","SBrkr",672,240,0,912,0,0,1,0,2,1,"TA",3,"Typ",0,"0","0","1980","0",0,0,"0","0","N",0,0,0,0,0,0,"0","0","0",0,7,2006,"WD","Normal",80500
1220,160,"RM",21,1680,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","CompShg","CemntBd","CmentBd","BrkFace",236,"TA","TA","CBlock","Gd","Po","Mn","Rec",0,"Rec",0,672,672,"GasA","TA","Y","SBrkr",672,546,0,1218,0,0,1,1,3,1,"TA",7,"Typ",0,"0","0","1980","0",0,0,"0","0","N",201,0,0,0,0,0,"0","0","0",0,4,2006,"WD","Abnorml",91500
1221,20,"RL",66,7800,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1964,1964,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","Po","Mn","LwQ",312,"GLQ",600,0,912,"GasA","TA","Y","SBrkr",912,0,0,912,0,0,1,0,2,1,"TA",5,"Typ",0,"0","2Types","1964","RFn",1,288,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,11,2006,"WD","Abnorml",115000
1222,20,"RL",55,8250,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","Po","Mn","ALQ",250,"GLQ",492,210,952,"GasA","Ex","Y","SBrkr",1211,0,0,1211,0,0,1,0,3,1,"TA",5,"Typ",1,"Po","2Types","1968","RFn",1,322,"Po","Po","Y",0,63,0,0,0,0,"0","0","0",0,8,2008,"WD","Normal",134000
1223,50,"RL",78,10496,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,6,1949,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",320,"TA","TA","CBlock","Gd","Po","Gd","LwQ",196,"Rec",0,844,1040,"GasA","Ex","Y","SBrkr",1168,678,0,1846,0,0,2,0,3,1,"TA",7,"Typ",1,"Fa","2Types","1949","RFn",1,315,"Po","Po","Y",0,0,0,0,0,0,"0","GdPrv","0",0,1,2007,"WD","Normal",143000
1224,20,"RL",89,10680,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1951,1951,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",44,"TA","TA","CBlock","Gd","0","Mn","GLQ",756,"Rec",0,1380,2136,"GasA","TA","N","FuseA",2136,0,0,2136,0,0,2,0,4,1,"TA",7,"Mod",0,"0","CarPort","1951","RFn",2,528,"Po","Po","Y",0,30,0,0,0,0,"0","GdWo","0",0,10,2006,"WD","Normal",137900
1225,60,"RL",60,15384,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","0","BLQ",724,"Rec",0,64,788,"GasA","Ex","Y","SBrkr",788,702,0,1490,1,0,2,1,3,1,"Gd",8,"Typ",1,"Fa","2Types","2004","0",2,388,"Po","Po","Y",100,75,0,0,0,0,"0","0","0",0,2,2008,"WD","Normal",184000
1226,80,"RL",65,10482,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,8,1958,1958,"Hip","CompShg","VinylSd","VinylSd","BrkFace",63,"TA","Gd","CBlock","Gd","Po","0","BLQ",507,"Rec",0,81,588,"GasA","Ex","Y","SBrkr",1138,0,0,1138,0,1,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1958","Fin",1,264,"Po","Po","Y",224,0,0,0,0,0,"0","MnPrv","0",0,6,2007,"WD","Normal",145000
1227,60,"RL",86,14598,"Pave","0","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","Feedr","Norm","1Fam","2Story",6,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",74,"Gd","TA","PConc","Fa","Po","Gd","Rec",0,"Rec",0,894,894,"GasA","Ex","Y","SBrkr",894,1039,0,1933,0,0,2,1,4,1,"Gd",9,"Typ",1,"Fa","Basment","2007","0",3,668,"Po","Po","Y",100,18,0,0,0,0,"0","0","0",0,1,2008,"WD","Normal",214000
1228,20,"RL",72,8872,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1965,2008,"Gable","CompShg","VinylSd","VinylSd","BrkFace",300,"TA","TA","CBlock","Gd","Po","Mn","0",595,"Rec",0,317,912,"GasA","Ex","Y","SBrkr",912,0,0,912,1,0,1,0,2,1,"Gd",5,"Typ",0,"0","CarPort","1992","RFn",2,576,"Po","Po","Y",0,240,0,0,0,0,"0","0","0",0,12,2008,"WD","Normal",147000
1229,120,"RL",65,8769,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2008,2008,"Hip","CompShg","MetalSd","MetalSd","BrkFace",766,"Ex","TA","PConc","0","Po","Mn","BLQ",1540,"Rec",0,162,1702,"GasA","Ex","Y","SBrkr",1702,0,0,1702,1,0,1,1,1,1,"Ex",7,"Typ",1,"Fa","2Types","2008","0",3,1052,"Po","Po","Y",0,72,0,0,224,0,"0","0","0",0,10,2008,"New","Partial",367294
1230,80,"RL",70,7910,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1960,1960,"Hip","CompShg","BrkFace","HdBoard","None",0,"TA","TA","CBlock","Gd","Po","Mn","0",666,"Rec",0,409,1075,"GasA","Gd","Y","SBrkr",1507,0,0,1507,0,0,2,0,4,1,"TA",7,"Maj1",0,"0","Attchd","1960","RFn",1,404,"Po","Po","Y",0,0,0,0,0,0,"0","GdPrv","0",0,8,2008,"WD","Normal",127000
1231,90,"RL",70.0499583680267,18890,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","RRAe","Duplex","1.5Fin",5,5,1977,1977,"Shed","CompShg","Plywood","Plywood","None",1,"TA","TA","CBlock","Fa","Po","Mn","BLQ",498,"LwQ",211,652,1361,"GasA","Ex","Y","SBrkr",1361,1259,0,2620,0,0,2,2,4,2,"TA",12,"Typ",1,"Po","Basment","1977","Fin",2,600,"Po","Po","N",155,24,145,0,0,0,"0","0","0",8300,8,2007,"WD","Normal",190000
1232,90,"RL",70,7728,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","SLvl",5,6,1962,1962,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",120,"TA","TA","CBlock","Gd","Po","0","0",803,"Rec",0,303,1106,"GasA","TA","Y","SBrkr",1190,0,0,1190,1,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1962","RFn",2,540,"Po","Po","Y",0,18,0,0,0,0,"0","GdPrv","0",0,5,2006,"WD","Normal",132500
1233,90,"RL",70,9842,"Pave","0","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","Duplex","1Story",4,5,1962,1962,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab","0","0","0","0",0,"0",0,0,0,"GasA","TA","Y","SBrkr",1224,0,0,1224,0,0,2,0,2,2,"TA",6,"Typ",0,"0","BuiltIn","1962","RFn",2,462,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,3,2007,"WD","Normal",101800
1234,20,"RL",70.0499583680267,12160,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1959,1959,"Hip","CompShg","Plywood","Plywood","BrkFace",180,"TA","TA","CBlock","Gd","Po","Mn","LwQ",1000,"Rec",0,188,1188,"GasA","Fa","Y","SBrkr",1188,0,0,1188,1,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1959","Fin",2,531,"Po","Po","Y",0,0,0,0,0,0,"0","GdWo","0",0,5,2010,"COD","Abnorml",142000
1235,70,"RH",55,8525,"Pave","0","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","2Story",5,6,1911,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","Po","0","Rec",0,"Rec",0,940,940,"GasA","TA","N","FuseA",1024,940,0,1964,0,0,1,1,4,1,"TA",7,"Typ",0,"0","0","1980","0",0,0,"0","0","N",0,192,0,0,0,0,"0","0","0",0,11,2008,"WD","Abnorml",130000
1236,70,"RL",96,13132,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",5,5,1914,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","Po","Gd","Rec",0,"Rec",0,747,747,"GasA","Gd","Y","FuseF",892,892,0,1784,0,0,1,1,4,1,"TA",9,"Typ",0,"0","CarPort","1914","RFn",1,180,"Ex","Ex","N",203,40,0,0,0,0,"0","0","0",0,7,2006,"WD","Normal",138887
1237,160,"RL",36,2628,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","Wd Shng","Stone",106,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,764,764,"GasA","Ex","Y","SBrkr",764,862,0,1626,0,0,2,1,2,1,"Gd",6,"Typ",0,"0","Basment","2003","Fin",2,474,"Po","Po","Y",0,27,0,0,0,0,"0","0","0",0,6,2010,"WD","Normal",175500
1238,60,"RL",41,12393,"Pave","0","IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,847,847,"GasA","Ex","Y","SBrkr",847,1101,0,1948,0,0,2,1,4,1,"Gd",8,"Typ",1,"Fa","Basment","2004","0",2,434,"Po","Po","Y",100,48,0,0,0,0,"0","0","0",0,9,2006,"WD","Normal",195000
1239,20,"RL",63,13072,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,1141,1141,"GasA","Ex","Y","SBrkr",1141,0,0,1141,0,0,1,1,3,1,"TA",6,"Typ",0,"0","CarPort","2005","RFn",2,484,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,3,2006,"WD","Abnorml",142500
1240,20,"RL",64,9037,"Pave","0","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",32,"Gd","TA","PConc","Fa","Po","0","BLQ",428,"Rec",0,1048,1476,"GasA","Ex","Y","SBrkr",1484,0,0,1484,0,0,2,0,2,1,"Ex",6,"Typ",1,"Fa","2Types","2006","Fin",2,472,"Po","Po","Y",120,33,0,0,0,0,"0","0","0",0,12,2007,"WD","Normal",265900
1241,60,"RL",65,8158,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",252,"Gd","TA","PConc","Fa","Po","Mn","BLQ",550,"Rec",0,334,884,"GasA","Ex","Y","SBrkr",884,884,0,1768,1,0,2,1,3,1,"Gd",8,"Typ",0,"0","2Types","2003","Fin",2,543,"Po","Po","Y",0,63,0,0,0,0,"0","0","0",0,7,2008,"WD","Normal",224900
1242,20,"RL",83,9849,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,6,2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",0,"Gd","TA","PConc","Fa","Po","0","Rec",0,"Rec",0,1689,1689,"GasA","Ex","Y","SBrkr",1689,0,0,1689,0,0,2,0,3,1,"Gd",7,"Typ",0,"0","2Types","2007","Fin",3,954,"Po","Po","Y",0,56,0,0,0,0,"0","0","0",0,6,2007,"New","Partial",248328
1243,85,"RL",85,10625,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SFoyer",7,6,1974,1974,"Gable","CompShg","Plywood","Plywood","BrkFace",81,"TA","TA","CBlock","Fa","Po","Av","BLQ",885,"GLQ",168,0,1053,"GasA","TA","Y","SBrkr",1173,0,0,1173,1,0,2,0,3,1,"Gd",6,"Typ",2,"Po","2Types","1974","Fin",2,528,"Po","Po","Y",0,120,0,0,0,0,"0","GdWo","0",0,1,2010,"WD","Family",170000
1244,20,"RL",107,13891,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Ex","TA","PConc","0","Fa","Av","BLQ",1386,"Rec",0,690,2076,"GasA","Ex","Y","SBrkr",2076,0,0,2076,1,0,2,1,2,1,"Ex",7,"Typ",1,"Fa","2Types","2006","0",3,850,"Po","Po","Y",216,229,0,0,0,0,"0","0","0",0,9,2006,"New","Partial",465000
1245,70,"RL",70.0499583680267,11435,"Pave","0","IR1","HLS","AllPub","Corner","Mod","Crawfor","Norm","Norm","1Fam","2Story",8,7,1929,1950,"Gable","CompShg","BrkFace","Stucco","None",0,"TA","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,792,792,"GasA","Fa","Y","SBrkr",792,725,0,1517,0,0,1,0,3,1,"Gd",7,"Typ",2,"Fa","CarPort","1931","RFn",2,400,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,6,2006,"WD","Normal",230000
1246,80,"RL",78,12090,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,7,1984,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",74,"TA","TA","CBlock","Fa","Po","Mn","Rec",0,"Rec",0,585,585,"GasA","Ex","Y","SBrkr",1140,728,0,1868,0,0,3,1,3,1,"TA",7,"Typ",1,"Po","Basment","1984","0",2,477,"Po","Po","Y",268,112,0,0,147,0,"0","0","0",0,1,2007,"WD","Abnorml",178000
1247,60,"FV",65,8125,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,756,756,"GasA","Ex","Y","SBrkr",756,797,0,1553,0,0,2,1,3,1,"Gd",6,"Typ",0,"0","2Types","2005","Fin",2,615,"Po","Po","Y",0,45,0,0,0,0,"0","0","0",0,3,2006,"New","Partial",186500
1248,80,"RL",70.0499583680267,12328,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",335,"TA","TA","CBlock","Gd","Po","0","BLQ",539,"Rec",0,473,1012,"GasA","TA","Y","SBrkr",1034,0,0,1034,1,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1976","RFn",3,888,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,5,2010,"WD","Normal",169900
1249,75,"RM",60,9600,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",6,5,1917,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","Fa","Po","Mn","LwQ",319,"Rec",0,416,735,"OthW","Fa","N","SBrkr",1134,924,0,2058,0,0,1,1,3,1,"TA",8,"Typ",1,"Fa","CarPort","1950","RFn",2,396,"Ex","Ex","P",0,0,259,0,0,0,"0","0","0",0,4,2008,"WD","Normal",129500
1250,20,"RL",60,7200,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1950,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","Po","Mn","ALQ",534,"LwQ",96,246,876,"GasA","TA","Y","SBrkr",988,0,0,988,0,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1950","RFn",1,276,"Po","Po","Y",0,80,0,0,0,0,"0","0","0",0,5,2007,"WD","Normal",119000
1251,20,"RL",93,11160,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,1968,1968,"Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","Gd","Po","Mn","0",1065,"Rec",0,1045,2110,"GasA","Ex","Y","SBrkr",2110,0,0,2110,1,0,2,1,3,1,"Ex",8,"Typ",2,"Po","2Types","1968","0",2,522,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,4,2010,"WD","Normal",244000
1252,120,"RL",70.0499583680267,3136,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","Wd Shng","Stone",163,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,1405,1405,"GasA","Ex","Y","SBrkr",1405,0,0,1405,0,0,2,0,2,1,"Gd",6,"Typ",1,"Fa","2Types","2003","Fin",2,478,"Po","Po","Y",148,36,0,0,0,0,"0","0","0",0,3,2006,"WD","Normal",171750
1253,20,"RL",62,9858,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","Po","Mn","ALQ",510,"Rec",0,354,864,"GasA","TA","Y","SBrkr",874,0,0,874,1,0,1,0,3,1,"TA",5,"Typ",0,"0","2Types","1968","Fin",1,288,"Po","Po","Y",33,0,0,0,0,0,"0","GdPrv","Othr",600,11,2009,"WD","Normal",130000
1254,60,"RL",70.0499583680267,17542,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","2Story",7,7,1974,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","Po","Av","GLQ",125,"0",1031,36,1192,"GasA","TA","Y","SBrkr",1516,651,0,2167,1,0,2,1,3,1,"Gd",9,"Typ",2,"Fa","2Types","1974","Fin",2,518,"Po","Po","Y",220,47,0,0,0,0,"0","GdWo","0",0,7,2007,"WD","Normal",294000
1255,60,"RL",60,6931,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",92,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,746,746,"GasA","Ex","Y","SBrkr",760,896,0,1656,0,0,2,1,3,1,"Gd",7,"Typ",1,"Fa","Basment","2003","0",2,397,"Po","Po","Y",178,128,0,0,0,0,"0","0","0",0,7,2008,"WD","Normal",165400
1256,50,"RM",52,6240,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1931,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","0","Mn","GLQ",425,"Rec",0,459,884,"GasA","TA","Y","FuseA",959,408,0,1367,0,0,1,0,3,1,"TA",6,"Typ",1,"Fa","CarPort","1978","RFn",1,560,"Po","Po","Y",0,0,0,0,120,0,"0","0","0",0,11,2007,"WD","Normal",127500
1257,20,"RL",91,14303,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,1994,1994,"Hip","CompShg","HdBoard","HdBoard","BrkFace",554,"Gd","TA","PConc","Fa","Po","Av","BLQ",1314,"Rec",0,672,1986,"GasA","Ex","Y","SBrkr",1987,0,0,1987,1,0,2,0,2,1,"Gd",7,"Typ",1,"Po","2Types","1994","0",2,691,"Po","Po","Y",262,36,0,0,0,0,"0","0","0",0,8,2008,"WD","Normal",301500
1258,30,"RL",56,4060,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Feedr","Norm","1Fam","1Story",5,8,1922,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Ex","Po","Mn","Rec",0,"Rec",0,864,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1,0,2,1,"TA",4,"Typ",0,"0","0","1980","0",0,0,"0","0","Y",0,96,0,0,0,0,"0","0","0",0,7,2009,"WD","Normal",99900
1259,80,"RL",59,9587,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",182,"Gd","TA","PConc","Fa","Po","Av","BLQ",655,"Rec",0,201,856,"GasA","Ex","Y","SBrkr",1166,0,0,1166,1,0,2,0,2,1,"Gd",5,"Typ",0,"0","2Types","2005","0",2,400,"Po","Po","Y",212,0,0,0,0,0,"0","0","0",0,7,2008,"WD","Normal",190000
1260,20,"RL",65,9750,"Pave","0","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Fa","Po","Mn","0",602,"GLQ",438,14,1054,"GasA","Gd","Y","SBrkr",1054,0,0,1054,1,0,1,1,3,1,"TA",6,"Typ",0,"0","2Types","1969","RFn",2,460,"Po","Po","Y",180,0,0,0,80,0,"0","0","0",0,7,2008,"WD","Normal",151000
